time,count,details
1552119148315,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}}"
1552119149360,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}}"
1552119150415,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
1552119151438,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""47"", ""reference_signal_received_power"": ""-93"", ""signal_level"": ""4""}}"
1552119152492,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552119153516,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086827"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""10348"", ""asu_level"": ""49"", ""reference_signal_received_power"": ""-91"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552119154587,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086825"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}}"
1552119155608,2,"{""0"": {""is_register"": ""1"", ""station_id"": ""176086825"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""471"", ""tracking_area_code"": ""10348"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}, ""1"": {""is_register"": ""0"", ""station_id"": ""2147483647"", ""mobile_country_code"": ""2147483647"", ""mobile_network_code"": ""2147483647"", ""physical_cell_id"": ""470"", ""tracking_area_code"": ""2147483647"", ""asu_level"": ""46"", ""reference_signal_received_power"": ""-94"", ""signal_level"": ""4""}}"
1552119156655,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552119157678,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552119158711,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119159737,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""55"", ""reference_signal_received_power"": ""-85"", ""signal_level"": ""4""}}"
1552119160797,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119161819,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119162878,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119163907,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
1552119164959,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552119165998,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552119167049,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}}"
1552119168084,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""53"", ""reference_signal_received_power"": ""-87"", ""signal_level"": ""4""}}"
1552119169136,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552119170164,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552119171207,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}}"
1552119172241,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""57"", ""reference_signal_received_power"": ""-83"", ""signal_level"": ""4""}}"
1552119173288,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}}"
1552119174310,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}}"
1552119175368,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}}"
1552119176415,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""58"", ""reference_signal_received_power"": ""-82"", ""signal_level"": ""4""}}"
1552119177461,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119178494,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119179547,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""65"", ""reference_signal_received_power"": ""-75"", ""signal_level"": ""4""}}"
1552119180569,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""65"", ""reference_signal_received_power"": ""-75"", ""signal_level"": ""4""}}"
1552119181624,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""61"", ""reference_signal_received_power"": ""-79"", ""signal_level"": ""4""}}"
1552119182649,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""61"", ""reference_signal_received_power"": ""-79"", ""signal_level"": ""4""}}"
1552119183695,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}}"
1552119184721,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""60"", ""reference_signal_received_power"": ""-80"", ""signal_level"": ""4""}}"
1552119185774,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""63"", ""reference_signal_received_power"": ""-77"", ""signal_level"": ""4""}}"
1552119186812,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""63"", ""reference_signal_received_power"": ""-77"", ""signal_level"": ""4""}}"
1552119187858,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""67"", ""reference_signal_received_power"": ""-73"", ""signal_level"": ""4""}}"
1552119188892,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""67"", ""reference_signal_received_power"": ""-73"", ""signal_level"": ""4""}}"
1552119189921,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119190941,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""64"", ""reference_signal_received_power"": ""-76"", ""signal_level"": ""4""}}"
1552119191978,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""69"", ""reference_signal_received_power"": ""-71"", ""signal_level"": ""4""}}"
1552119193009,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""69"", ""reference_signal_received_power"": ""-71"", ""signal_level"": ""4""}}"
1552119194051,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""69"", ""reference_signal_received_power"": ""-71"", ""signal_level"": ""4""}}"
1552119195078,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""69"", ""reference_signal_received_power"": ""-71"", ""signal_level"": ""4""}}"
1552119196125,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""70"", ""reference_signal_received_power"": ""-70"", ""signal_level"": ""4""}}"
1552119197150,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""54296705"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""12"", ""tracking_area_code"": ""10348"", ""asu_level"": ""70"", ""reference_signal_received_power"": ""-70"", ""signal_level"": ""4""}}"
